from,to,capacity,travel_time,attributes_json_layer,attributes_json_capacity,attributes_json_travel_time,attributes_json_status,layer_Road Network,layer_Telecom Network,layer_Water Network
POWER_015,WATER_019,40,1,Energy Grid,40,1,active,False,False,False
POWER_015,WATER_015,58,1,Energy Grid,58,1,active,False,False,False
POWER_015,WATER_018,49,1,Energy Grid,49,1,active,False,False,False
POWER_016,DATA_010,89,1,Energy Grid,89,1,active,False,False,False
POWER_016,WATER_023,72,1,Energy Grid,72,1,active,False,False,False
POWER_016,MAG_016,79,1,Energy Grid,79,1,active,False,False,False
POWER_016,WATER_022,113,1,Energy Grid,113,1,active,False,False,False
POWER_016,HOSP_005,91,1,Energy Grid,91,1,active,False,False,False
POWER_016,WATER_007,82,1,Energy Grid,82,1,active,False,False,False
POWER_016,DATA_018,96,1,Energy Grid,96,1,active,False,False,False
POWER_016,HOSP_007,88,1,Energy Grid,88,1,active,False,False,False
POWER_016,MAG_020,84,1,Energy Grid,84,1,active,False,False,False
POWER_016,WATER_026,97,1,Energy Grid,97,1,active,False,False,False
POWER_016,MAG_009,63,1,Energy Grid,63,1,active,False,False,False
POWER_016,DATA_016,92,1,Energy Grid,92,1,active,False,False,False
POWER_016,MAG_003,73,1,Energy Grid,73,1,active,False,False,False
POWER_016,WATER_004,120,1,Energy Grid,120,1,active,False,False,False
POWER_016,WATER_017,113,1,Energy Grid,113,1,active,False,False,False
POWER_016,DATA_004,120,1,Energy Grid,120,1,active,False,False,False
POWER_016,DATA_017,102,1,Energy Grid,102,1,active,False,False,False
POWER_016,DATA_008,86,1,Energy Grid,86,1,active,False,False,False
POWER_016,HOSP_001,50,1,Energy Grid,50,1,active,False,False,False
POWER_016,MAG_006,72,1,Energy Grid,72,1,active,False,False,False
POWER_016,HOSP_004,102,1,Energy Grid,102,1,active,False,False,False
POWER_016,WATER_002,111,1,Energy Grid,111,1,active,False,False,False
POWER_016,WATER_029,92,1,Energy Grid,92,1,active,False,False,False
POWER_016,DATA_012,63,1,Energy Grid,63,1,active,False,False,False
POWER_016,WATER_009,94,1,Energy Grid,94,1,active,False,False,False
POWER_016,DATA_005,94,1,Energy Grid,94,1,active,False,False,False
POWER_016,MAG_001,57,1,Energy Grid,57,1,active,False,False,False
POWER_016,HOSP_006,63,1,Energy Grid,63,1,active,False,False,False
POWER_016,WATER_019,94,1,Energy Grid,94,1,active,False,False,False
POWER_017,MAG_015,117,1,Energy Grid,117,1,active,False,False,False
POWER_017,DATA_015,80,1,Energy Grid,80,1,active,False,False,False
POWER_017,WATER_025,110,1,Energy Grid,110,1,active,False,False,False
POWER_017,WATER_021,52,1,Energy Grid,52,1,active,False,False,False
POWER_017,DATA_011,44,1,Energy Grid,44,1,active,False,False,False
POWER_017,HOSP_006,89,1,Energy Grid,89,1,active,False,False,False
POWER_017,MAG_018,81,1,Energy Grid,81,1,active,False,False,False
POWER_017,MAG_010,114,1,Energy Grid,114,1,active,False,False,False
POWER_017,WATER_017,71,1,Energy Grid,71,1,active,False,False,False
POWER_017,DATA_007,113,1,Energy Grid,113,1,active,False,False,False
POWER_017,HOSP_004,113,1,Energy Grid,113,1,active,False,False,False
POWER_017,WATER_020,46,1,Energy Grid,46,1,active,False,False,False
POWER_017,MAG_016,43,1,Energy Grid,43,1,active,False,False,False
POWER_017,WATER_001,111,1,Energy Grid,111,1,active,False,False,False
POWER_017,WATER_008,54,1,Energy Grid,54,1,active,False,False,False
POWER_017,WATER_023,117,1,Energy Grid,117,1,active,False,False,False
POWER_017,MAG_001,93,1,Energy Grid,93,1,active,False,False,False
POWER_017,MAG_014,59,1,Energy Grid,59,1,active,False,False,False
POWER_017,WATER_009,98,1,Energy Grid,98,1,active,False,False,False
POWER_017,WATER_002,43,1,Energy Grid,43,1,active,False,False,False
POWER_017,MAG_020,98,1,Energy Grid,98,1,active,False,False,False
POWER_017,HOSP_009,78,1,Energy Grid,78,1,active,False,False,False
POWER_017,MAG_022,102,1,Energy Grid,102,1,active,False,False,False
POWER_017,WATER_027,96,1,Energy Grid,96,1,active,False,False,False
POWER_018,WATER_006,112,1,Energy Grid,112,1,active,False,False,False
POWER_018,DATA_010,51,1,Energy Grid,51,1,active,False,False,False
POWER_018,WATER_019,107,1,Energy Grid,107,1,active,False,False,False
POWER_018,WATER_001,80,1,Energy Grid,80,1,active,False,False,False
POWER_018,HOSP_005,64,1,Energy Grid,64,1,active,False,False,False
POWER_018,WATER_003,90,1,Energy Grid,90,1,active,False,False,False
POWER_018,MAG_019,79,1,Energy Grid,79,1,active,False,False,False
POWER_018,MAG_018,72,1,Energy Grid,72,1,active,False,False,False
POWER_018,DATA_012,104,1,Energy Grid,104,1,active,False,False,False
POWER_018,MAG_008,81,1,Energy Grid,81,1,active,False,False,False
POWER_018,WATER_026,97,1,Energy Grid,97,1,active,False,False,False
POWER_018,DATA_017,56,1,Energy Grid,56,1,active,False,False,False
POWER_018,HOSP_010,84,1,Energy Grid,84,1,active,False,False,False
POWER_018,HOSP_001,71,1,Energy Grid,71,1,active,False,False,False
POWER_018,DATA_004,76,1,Energy Grid,76,1,active,False,False,False
POWER_018,HOSP_004,110,1,Energy Grid,110,1,active,False,False,False
POWER_018,WATER_012,69,1,Energy Grid,69,1,active,False,False,False
WATER_001,HOSP_008,64,4,Water Network,64,4,active,False,False,True
WATER_001,HOSP_001,74,2,Water Network,74,2,active,False,False,True
WATER_001,HOSP_006,66,3,Water Network,66,3,active,False,False,True
WATER_001,HOSP_004,57,2,Water Network,57,2,active,False,False,True
WATER_001,HOSP_003,38,2,Water Network,38,2,active,False,False,True
WATER_001,HOSP_002,50,3,Water Network,50,3,active,False,False,True
WATER_001,HOSP_005,89,2,Water Network,89,2,active,False,False,True
WATER_001,HOSP_010,89,2,Water Network,89,2,active,False,False,True
WATER_001,HOSP_007,70,1,Water Network,70,1,active,False,False,True
WATER_001,HOSP_009,55,1,Water Network,55,1,active,False,False,True
WATER_001,POWER_001,43,1,Water Network,43,1,active,False,False,True
WATER_001,POWER_018,46,1,Water Network,46,1,active,False,False,True
WATER_001,POWER_016,47,1,Water Network,47,1,active,False,False,True
WATER_002,HOSP_001,65,1,Water Network,65,1,active,False,False,True
WATER_002,HOSP_004,79,4,Water Network,79,4,active,False,False,True
WATER_002,HOSP_006,84,4,Water Network,84,4,active,False,False,True
WATER_002,HOSP_003,59,2,Water Network,59,2,active,False,False,True
WATER_002,HOSP_007,40,3,Water Network,40,3,active,False,False,True
WATER_002,HOSP_009,53,4,Water Network,53,4,active,False,False,True
WATER_002,HOSP_008,39,1,Water Network,39,1,active,False,False,True
WATER_002,HOSP_010,62,3,Water Network,62,3,active,False,False,True
WATER_002,HOSP_002,55,1,Water Network,55,1,active,False,False,True
WATER_002,HOSP_005,40,2,Water Network,40,2,active,False,False,True
WATER_002,POWER_008,44,1,Water Network,44,1,active,False,False,True
WATER_002,POWER_017,56,1,Water Network,56,1,active,False,False,True
WATER_002,POWER_013,33,3,Water Network,33,3,active,False,False,True
WATER_003,HOSP_003,83,4,Water Network,83,4,active,False,False,True
WATER_003,HOSP_001,39,4,Water Network,39,4,active,False,False,True
WATER_003,HOSP_005,65,1,Water Network,65,1,active,False,False,True
WATER_003,HOSP_008,70,4,Water Network,70,4,active,False,False,True
WATER_003,HOSP_006,32,2,Water Network,32,2,active,False,False,True
WATER_003,HOSP_007,84,3,Water Network,84,3,active,False,False,True
WATER_003,HOSP_010,63,4,Water Network,63,4,active,False,False,True
WATER_003,HOSP_009,81,3,Water Network,81,3,active,False,False,True
WATER_003,HOSP_002,68,1,Water Network,68,1,active,False,False,True
WATER_003,HOSP_004,69,2,Water Network,69,2,active,False,False,True
WATER_003,POWER_008,44,1,Water Network,44,1,active,False,False,True
WATER_003,POWER_015,51,2,Water Network,51,2,active,False,False,True
WATER_003,POWER_005,32,3,Water Network,32,3,active,False,False,True
WATER_004,HOSP_008,55,4,Water Network,55,4,active,False,False,True
WATER_004,HOSP_007,78,3,Water Network,78,3,active,False,False,True
WATER_004,HOSP_001,51,3,Water Network,51,3,active,False,False,True
WATER_004,HOSP_009,68,1,Water Network,68,1,active,False,False,True
WATER_004,HOSP_004,81,4,Water Network,81,4,active,False,False,True
WATER_004,HOSP_002,77,4,Water Network,77,4,active,False,False,True
WATER_004,HOSP_005,85,3,Water Network,85,3,active,False,False,True
WATER_004,HOSP_003,86,4,Water Network,86,4,active,False,False,True
WATER_004,HOSP_006,30,3,Water Network,30,3,active,False,False,True
WATER_004,HOSP_010,81,4,Water Network,81,4,active,False,False,True
WATER_004,POWER_001,40,1,Water Network,40,1,active,False,False,True
WATER_004,POWER_009,21,1,Water Network,21,1,active,False,False,True
WATER_004,POWER_002,38,3,Water Network,38,3,active,False,False,True
WATER_005,HOSP_004,31,4,Water Network,31,4,active,False,False,True
WATER_005,HOSP_005,57,1,Water Network,57,1,active,False,False,True
WATER_005,HOSP_008,46,2,Water Network,46,2,active,False,False,True
WATER_005,HOSP_006,54,1,Water Network,54,1,active,False,False,True
WATER_005,HOSP_001,87,4,Water Network,87,4,active,False,False,True
WATER_005,HOSP_010,46,1,Water Network,46,1,active,False,False,True
WATER_005,HOSP_007,46,2,Water Network,46,2,active,False,False,True
WATER_005,HOSP_003,75,3,Water Network,75,3,active,False,False,True
WATER_005,HOSP_009,82,3,Water Network,82,3,active,False,False,True
WATER_005,HOSP_002,76,4,Water Network,76,4,active,False,False,True
WATER_005,POWER_004,44,2,Water Network,44,2,active,False,False,True
WATER_005,POWER_012,23,1,Water Network,23,1,active,False,False,True
WATER_005,POWER_007,26,3,Water Network,26,3,active,False,False,True
WATER_006,HOSP_001,55,4,Water Network,55,4,active,False,False,True
WATER_006,HOSP_009,58,2,Water Network,58,2,active,False,False,True
WATER_006,HOSP_004,54,4,Water Network,54,4,active,False,False,True
WATER_006,HOSP_010,31,1,Water Network,31,1,active,False,False,True
WATER_006,HOSP_002,76,3,Water Network,76,3,active,False,False,True
WATER_006,HOSP_008,61,4,Water Network,61,4,active,False,False,True
WATER_006,HOSP_005,76,1,Water Network,76,1,active,False,False,True
WATER_006,HOSP_006,84,4,Water Network,84,4,active,False,False,True
WATER_006,HOSP_007,54,1,Water Network,54,1,active,False,False,True
WATER_006,HOSP_003,89,3,Water Network,89,3,active,False,False,True
WATER_006,POWER_012,58,2,Water Network,58,2,active,False,False,True
WATER_006,POWER_016,22,3,Water Network,22,3,active,False,False,True
WATER_006,POWER_011,20,3,Water Network,20,3,active,False,False,True
WATER_007,HOSP_001,69,4,Water Network,69,4,active,False,False,True
WATER_007,HOSP_010,46,3,Water Network,46,3,active,False,False,True
WATER_007,HOSP_004,73,1,Water Network,73,1,active,False,False,True
WATER_007,HOSP_009,64,1,Water Network,64,1,active,False,False,True
WATER_007,HOSP_003,84,2,Water Network,84,2,active,False,False,True
WATER_007,HOSP_002,69,4,Water Network,69,4,active,False,False,True
WATER_007,HOSP_008,83,4,Water Network,83,4,active,False,False,True
WATER_007,HOSP_007,33,3,Water Network,33,3,active,False,False,True
WATER_007,HOSP_006,79,2,Water Network,79,2,active,False,False,True
WATER_007,HOSP_005,74,3,Water Network,74,3,active,False,False,True
WATER_007,POWER_014,31,2,Water Network,31,2,active,False,False,True
WATER_007,POWER_011,30,3,Water Network,30,3,active,False,False,True
WATER_007,POWER_007,32,3,Water Network,32,3,active,False,False,True
WATER_008,HOSP_006,89,1,Water Network,89,1,active,False,False,True
WATER_008,HOSP_005,72,4,Water Network,72,4,active,False,False,True
WATER_008,HOSP_001,51,3,Water Network,51,3,active,False,False,True
WATER_008,HOSP_008,90,3,Water Network,90,3,active,False,False,True
WATER_008,HOSP_002,63,2,Water Network,63,2,active,False,False,True
WATER_008,HOSP_004,68,2,Water Network,68,2,active,False,False,True
WATER_008,HOSP_003,56,2,Water Network,56,2,active,False,False,True
WATER_008,HOSP_010,72,4,Water Network,72,4,active,False,False,True
WATER_008,HOSP_007,47,3,Water Network,47,3,active,False,False,True
WATER_008,HOSP_009,80,1,Water Network,80,1,active,False,False,True
WATER_008,POWER_010,25,2,Water Network,25,2,active,False,False,True
WATER_008,POWER_008,55,2,Water Network,55,2,active,False,False,True
WATER_008,POWER_002,55,2,Water Network,55,2,active,False,False,True
WATER_009,HOSP_007,77,2,Water Network,77,2,active,False,False,True
WATER_009,HOSP_003,44,4,Water Network,44,4,active,False,False,True
WATER_009,HOSP_006,62,1,Water Network,62,1,active,False,False,True
WATER_009,HOSP_005,44,2,Water Network,44,2,active,False,False,True
WATER_009,HOSP_010,89,4,Water Network,89,4,active,False,False,True
WATER_009,HOSP_002,34,3,Water Network,34,3,active,False,False,True
WATER_009,HOSP_009,34,1,Water Network,34,1,active,False,False,True
WATER_009,HOSP_008,79,4,Water Network,79,4,active,False,False,True
WATER_009,HOSP_004,37,4,Water Network,37,4,active,False,False,True
WATER_009,HOSP_001,51,3,Water Network,51,3,active,False,False,True
WATER_009,POWER_003,43,2,Water Network,43,2,active,False,False,True
WATER_009,POWER_013,34,2,Water Network,34,2,active,False,False,True
WATER_009,POWER_010,34,2,Water Network,34,2,active,False,False,True
WATER_010,HOSP_004,72,2,Water Network,72,2,active,False,False,True
WATER_010,HOSP_010,57,1,Water Network,57,1,active,False,False,True
WATER_010,HOSP_007,87,4,Water Network,87,4,active,False,False,True
WATER_010,HOSP_002,45,3,Water Network,45,3,active,False,False,True
WATER_010,HOSP_009,34,3,Water Network,34,3,active,False,False,True
WATER_010,HOSP_003,40,4,Water Network,40,4,active,False,False,True
WATER_010,HOSP_005,88,3,Water Network,88,3,active,False,False,True
WATER_010,HOSP_001,38,2,Water Network,38,2,active,False,False,True
WATER_010,HOSP_008,35,1,Water Network,35,1,active,False,False,True
WATER_010,HOSP_006,46,1,Water Network,46,1,active,False,False,True
WATER_010,POWER_003,38,1,Water Network,38,1,active,False,False,True
WATER_010,POWER_017,57,2,Water Network,57,2,active,False,False,True
WATER_010,POWER_004,53,1,Water Network,53,1,active,False,False,True
WATER_011,HOSP_002,75,2,Water Network,75,2,active,False,False,True
WATER_011,HOSP_006,90,2,Water Network,90,2,active,False,False,True
WATER_011,HOSP_001,67,4,Water Network,67,4,active,False,False,True
WATER_011,HOSP_008,35,1,Water Network,35,1,active,False,False,True
WATER_011,HOSP_005,90,1,Water Network,90,1,active,False,False,True
WATER_011,HOSP_007,33,2,Water Network,33,2,active,False,False,True
WATER_011,HOSP_009,55,3,Water Network,55,3,active,False,False,True
WATER_011,HOSP_010,33,1,Water Network,33,1,active,False,False,True
WATER_011,HOSP_003,46,2,Water Network,46,2,active,False,False,True
WATER_011,HOSP_004,72,3,Water Network,72,3,active,False,False,True
WATER_011,POWER_003,57,2,Water Network,57,2,active,False,False,True
WATER_011,POWER_013,55,1,Water Network,55,1,active,False,False,True
WATER_011,POWER_018,33,1,Water Network,33,1,active,False,False,True
WATER_012,HOSP_003,56,2,Water Network,56,2,active,False,False,True
WATER_012,HOSP_007,53,3,Water Network,53,3,active,False,False,True
WATER_012,HOSP_010,39,3,Water Network,39,3,active,False,False,True
WATER_012,HOSP_005,85,2,Water Network,85,2,active,False,False,True
WATER_012,HOSP_008,33,4,Water Network,33,4,active,False,False,True
WATER_012,HOSP_006,39,4,Water Network,39,4,active,False,False,True
WATER_012,HOSP_009,70,2,Water Network,70,2,active,False,False,True
WATER_012,HOSP_001,65,4,Water Network,65,4,active,False,False,True
WATER_012,HOSP_002,72,4,Water Network,72,4,active,False,False,True
WATER_012,HOSP_004,31,2,Water Network,31,2,active,False,False,True
WATER_012,POWER_008,59,1,Water Network,59,1,active,False,False,True
WATER_012,POWER_001,30,1,Water Network,30,1,active,False,False,True
WATER_012,POWER_013,46,1,Water Network,46,1,active,False,False,True
WATER_013,HOSP_003,37,3,Water Network,37,3,active,False,False,True
WATER_013,HOSP_002,31,1,Water Network,31,1,active,False,False,True
WATER_013,HOSP_001,57,3,Water Network,57,3,active,False,False,True
WATER_013,HOSP_005,56,3,Water Network,56,3,active,False,False,True
WATER_013,HOSP_006,72,4,Water Network,72,4,active,False,False,True
WATER_013,HOSP_009,60,4,Water Network,60,4,active,False,False,True
WATER_013,HOSP_007,81,3,Water Network,81,3,active,False,False,True
WATER_013,HOSP_010,72,1,Water Network,72,1,active,False,False,True
WATER_013,HOSP_004,30,3,Water Network,30,3,active,False,False,True
WATER_013,HOSP_008,54,4,Water Network,54,4,active,False,False,True
WATER_013,POWER_010,40,2,Water Network,40,2,active,False,False,True
WATER_013,POWER_011,34,1,Water Network,34,1,active,False,False,True
WATER_013,POWER_008,50,3,Water Network,50,3,active,False,False,True
WATER_014,HOSP_004,37,3,Water Network,37,3,active,False,False,True
WATER_014,HOSP_007,50,1,Water Network,50,1,active,False,False,True
WATER_014,HOSP_003,54,4,Water Network,54,4,active,False,False,True
WATER_014,HOSP_006,87,2,Water Network,87,2,active,False,False,True
WATER_014,HOSP_001,80,4,Water Network,80,4,active,False,False,True
WATER_014,HOSP_008,75,1,Water Network,75,1,active,False,False,True
WATER_014,HOSP_002,33,2,Water Network,33,2,active,False,False,True
WATER_014,HOSP_009,45,1,Water Network,45,1,active,False,False,True
WATER_014,HOSP_005,81,3,Water Network,81,3,active,False,False,True
WATER_014,HOSP_010,69,2,Water Network,69,2,active,False,False,True
WATER_014,POWER_017,34,2,Water Network,34,2,active,False,False,True
WATER_014,POWER_007,45,1,Water Network,45,1,active,False,False,True
WATER_014,POWER_006,52,3,Water Network,52,3,active,False,False,True
WATER_015,HOSP_008,63,3,Water Network,63,3,active,False,False,True
WATER_015,HOSP_007,43,2,Water Network,43,2,active,False,False,True
WATER_015,HOSP_001,45,1,Water Network,45,1,active,False,False,True
WATER_015,HOSP_005,76,3,Water Network,76,3,active,False,False,True
WATER_015,HOSP_003,59,2,Water Network,59,2,active,False,False,True
WATER_015,HOSP_002,31,4,Water Network,31,4,active,False,False,True
WATER_015,HOSP_009,80,3,Water Network,80,3,active,False,False,True
WATER_015,HOSP_006,31,2,Water Network,31,2,active,False,False,True
WATER_015,HOSP_004,55,2,Water Network,55,2,active,False,False,True
WATER_015,HOSP_010,39,4,Water Network,39,4,active,False,False,True
WATER_015,POWER_015,39,2,Water Network,39,2,active,False,False,True
WATER_015,POWER_004,58,3,Water Network,58,3,active,False,False,True
WATER_015,POWER_018,56,3,Water Network,56,3,active,False,False,True
WATER_016,HOSP_009,53,2,Water Network,53,2,active,False,False,True
WATER_016,HOSP_010,72,1,Water Network,72,1,active,False,False,True
WATER_016,HOSP_001,40,2,Water Network,40,2,active,False,False,True
WATER_016,HOSP_008,35,4,Water Network,35,4,active,False,False,True
WATER_016,HOSP_005,72,2,Water Network,72,2,active,False,False,True
WATER_016,HOSP_002,58,1,Water Network,58,1,active,False,False,True
WATER_016,HOSP_003,61,3,Water Network,61,3,active,False,False,True
WATER_016,HOSP_006,80,3,Water Network,80,3,active,False,False,True
WATER_016,HOSP_004,80,1,Water Network,80,1,active,False,False,True
WATER_016,HOSP_007,90,3,Water Network,90,3,active,False,False,True
WATER_016,POWER_011,46,3,Water Network,46,3,active,False,False,True
WATER_016,POWER_004,29,3,Water Network,29,3,active,False,False,True
WATER_016,POWER_006,36,3,Water Network,36,3,active,False,False,True
WATER_017,HOSP_004,90,3,Water Network,90,3,active,False,False,True
WATER_017,HOSP_003,33,1,Water Network,33,1,active,False,False,True
WATER_017,HOSP_005,55,4,Water Network,55,4,active,False,False,True
WATER_017,HOSP_006,82,3,Water Network,82,3,active,False,False,True
WATER_017,HOSP_001,65,2,Water Network,65,2,active,False,False,True
WATER_017,HOSP_010,47,3,Water Network,47,3,active,False,False,True
WATER_017,HOSP_007,79,1,Water Network,79,1,active,False,False,True
WATER_017,HOSP_002,49,4,Water Network,49,4,active,False,False,True
WATER_017,HOSP_009,37,1,Water Network,37,1,active,False,False,True
WATER_017,HOSP_008,82,4,Water Network,82,4,active,False,False,True
WATER_017,POWER_012,35,1,Water Network,35,1,active,False,False,True
WATER_017,POWER_008,52,3,Water Network,52,3,active,False,False,True
WATER_017,POWER_015,25,3,Water Network,25,3,active,False,False,True
WATER_018,HOSP_007,32,4,Water Network,32,4,active,False,False,True
WATER_018,HOSP_003,39,3,Water Network,39,3,active,False,False,True
WATER_018,HOSP_009,70,2,Water Network,70,2,active,False,False,True
WATER_018,HOSP_001,33,1,Water Network,33,1,active,False,False,True
WATER_018,HOSP_006,49,4,Water Network,49,4,active,False,False,True
WATER_018,HOSP_004,54,3,Water Network,54,3,active,False,False,True
WATER_018,HOSP_005,44,1,Water Network,44,1,active,False,False,True
WATER_018,HOSP_010,88,2,Water Network,88,2,active,False,False,True
WATER_018,HOSP_008,41,3,Water Network,41,3,active,False,False,True
WATER_018,HOSP_002,86,3,Water Network,86,3,active,False,False,True
WATER_018,POWER_013,23,3,Water Network,23,3,active,False,False,True
WATER_018,POWER_007,22,2,Water Network,22,2,active,False,False,True
WATER_018,POWER_017,47,1,Water Network,47,1,active,False,False,True
WATER_019,HOSP_009,48,2,Water Network,48,2,active,False,False,True
WATER_019,HOSP_002,36,4,Water Network,36,4,active,False,False,True
WATER_019,HOSP_005,59,4,Water Network,59,4,active,False,False,True
WATER_019,HOSP_007,67,4,Water Network,67,4,active,False,False,True
WATER_019,HOSP_001,69,1,Water Network,69,1,active,False,False,True
WATER_019,HOSP_008,85,1,Water Network,85,1,active,False,False,True
WATER_019,HOSP_003,52,4,Water Network,52,4,active,False,False,True
WATER_019,HOSP_006,54,1,Water Network,54,1,active,False,False,True
WATER_019,HOSP_010,62,3,Water Network,62,3,active,False,False,True
WATER_019,HOSP_004,50,2,Water Network,50,2,active,False,False,True
WATER_019,POWER_006,48,3,Water Network,48,3,active,False,False,True
WATER_019,POWER_013,31,3,Water Network,31,3,active,False,False,True
WATER_019,POWER_015,50,3,Water Network,50,3,active,False,False,True
WATER_020,HOSP_006,72,2,Water Network,72,2,active,False,False,True
WATER_020,HOSP_001,50,4,Water Network,50,4,active,False,False,True
WATER_020,HOSP_009,78,3,Water Network,78,3,active,False,False,True
WATER_020,HOSP_010,79,1,Water Network,79,1,active,False,False,True
WATER_020,HOSP_003,49,3,Water Network,49,3,active,False,False,True
WATER_020,HOSP_004,33,1,Water Network,33,1,active,False,False,True
WATER_020,HOSP_008,57,3,Water Network,57,3,active,False,False,True
WATER_020,HOSP_005,87,4,Water Network,87,4,active,False,False,True
WATER_020,HOSP_002,37,3,Water Network,37,3,active,False,False,True
WATER_020,HOSP_007,71,3,Water Network,71,3,active,False,False,True
WATER_020,POWER_014,23,2,Water Network,23,2,active,False,False,True
WATER_020,POWER_010,57,2,Water Network,57,2,active,False,False,True
WATER_020,POWER_013,42,1,Water Network,42,1,active,False,False,True
WATER_021,HOSP_003,89,4,Water Network,89,4,active,False,False,True
WATER_021,HOSP_002,36,4,Water Network,36,4,active,False,False,True
WATER_021,HOSP_005,37,1,Water Network,37,1,active,False,False,True
WATER_021,HOSP_007,75,2,Water Network,75,2,active,False,False,True
WATER_021,HOSP_001,48,3,Water Network,48,3,active,False,False,True
WATER_021,HOSP_006,32,2,Water Network,32,2,active,False,False,True
WATER_021,HOSP_010,47,4,Water Network,47,4,active,False,False,True
WATER_021,HOSP_009,85,1,Water Network,85,1,active,False,False,True
WATER_021,HOSP_004,55,4,Water Network,55,4,active,False,False,True
WATER_021,HOSP_008,87,2,Water Network,87,2,active,False,False,True
WATER_021,POWER_018,41,2,Water Network,41,2,active,False,False,True
WATER_021,POWER_003,32,3,Water Network,32,3,active,False,False,True
WATER_021,POWER_004,44,3,Water Network,44,3,active,False,False,True
WATER_022,HOSP_010,54,2,Water Network,54,2,active,False,False,True
WATER_022,HOSP_006,78,2,Water Network,78,2,active,False,False,True
WATER_022,HOSP_004,40,1,Water Network,40,1,active,False,False,True
WATER_022,HOSP_003,84,3,Water Network,84,3,active,False,False,True
WATER_022,HOSP_008,88,1,Water Network,88,1,active,False,False,True
WATER_022,HOSP_009,78,4,Water Network,78,4,active,False,False,True
WATER_022,HOSP_002,85,1,Water Network,85,1,active,False,False,True
WATER_022,HOSP_005,53,1,Water Network,53,1,active,False,False,True
WATER_022,HOSP_001,64,2,Water Network,64,2,active,False,False,True
WATER_022,HOSP_007,44,4,Water Network,44,4,active,False,False,True
WATER_022,POWER_015,44,3,Water Network,44,3,active,False,False,True
WATER_022,POWER_001,29,2,Water Network,29,2,active,False,False,True
WATER_022,POWER_004,31,2,Water Network,31,2,active,False,False,True
WATER_023,HOSP_001,55,2,Water Network,55,2,active,False,False,True
WATER_023,HOSP_009,72,1,Water Network,72,1,active,False,False,True
WATER_023,HOSP_002,30,2,Water Network,30,2,active,False,False,True
WATER_023,HOSP_005,85,2,Water Network,85,2,active,False,False,True
WATER_023,HOSP_008,83,1,Water Network,83,1,active,False,False,True
WATER_023,HOSP_006,68,4,Water Network,68,4,active,False,False,True
WATER_023,HOSP_004,78,4,Water Network,78,4,active,False,False,True
WATER_023,HOSP_010,46,3,Water Network,46,3,active,False,False,True
WATER_023,HOSP_003,55,2,Water Network,55,2,active,False,False,True
WATER_023,HOSP_007,69,1,Water Network,69,1,active,False,False,True
WATER_023,POWER_007,39,3,Water Network,39,3,active,False,False,True
WATER_023,POWER_001,47,1,Water Network,47,1,active,False,False,True
WATER_023,POWER_010,40,2,Water Network,40,2,active,False,False,True
WATER_024,HOSP_001,32,4,Water Network,32,4,active,False,False,True
WATER_024,HOSP_004,64,4,Water Network,64,4,active,False,False,True
WATER_024,HOSP_006,63,4,Water Network,63,4,active,False,False,True
WATER_024,HOSP_003,79,1,Water Network,79,1,active,False,False,True
WATER_024,HOSP_010,88,2,Water Network,88,2,active,False,False,True
WATER_024,HOSP_009,36,1,Water Network,36,1,active,False,False,True
WATER_024,HOSP_008,48,1,Water Network,48,1,active,False,False,True
WATER_024,HOSP_007,78,1,Water Network,78,1,active,False,False,True
WATER_024,HOSP_005,56,3,Water Network,56,3,active,False,False,True
WATER_024,HOSP_002,58,4,Water Network,58,4,active,False,False,True
WATER_024,POWER_008,55,3,Water Network,55,3,active,False,False,True
WATER_024,POWER_003,56,3,Water Network,56,3,active,False,False,True
WATER_024,POWER_006,36,3,Water Network,36,3,active,False,False,True
WATER_025,HOSP_006,35,1,Water Network,35,1,active,False,False,True
WATER_025,HOSP_002,34,3,Water Network,34,3,active,False,False,True
WATER_025,HOSP_010,44,2,Water Network,44,2,active,False,False,True
WATER_025,HOSP_009,68,1,Water Network,68,1,active,False,False,True
WATER_025,HOSP_004,82,2,Water Network,82,2,active,False,False,True
WATER_025,HOSP_003,36,4,Water Network,36,4,active,False,False,True
WATER_025,HOSP_005,31,2,Water Network,31,2,active,False,False,True
WATER_025,HOSP_008,87,3,Water Network,87,3,active,False,False,True
WATER_025,HOSP_001,34,1,Water Network,34,1,active,False,False,True
WATER_025,HOSP_007,73,1,Water Network,73,1,active,False,False,True
WATER_025,POWER_016,23,3,Water Network,23,3,active,False,False,True
WATER_025,POWER_004,39,1,Water Network,39,1,active,False,False,True
WATER_025,POWER_002,48,3,Water Network,48,3,active,False,False,True
WATER_026,HOSP_005,81,4,Water Network,81,4,active,False,False,True
WATER_026,HOSP_008,85,2,Water Network,85,2,active,False,False,True
WATER_026,HOSP_001,82,4,Water Network,82,4,active,False,False,True
WATER_026,HOSP_006,54,1,Water Network,54,1,active,False,False,True
WATER_026,HOSP_007,56,4,Water Network,56,4,active,False,False,True
WATER_026,HOSP_003,64,2,Water Network,64,2,active,False,False,True
WATER_026,HOSP_009,89,3,Water Network,89,3,active,False,False,True
WATER_026,HOSP_002,37,3,Water Network,37,3,active,False,False,True
WATER_026,HOSP_010,56,4,Water Network,56,4,active,False,False,True
WATER_026,HOSP_004,74,1,Water Network,74,1,active,False,False,True
WATER_026,POWER_010,59,1,Water Network,59,1,active,False,False,True
